C:\Users\Padx\OneDrive\UDACITY\Projects\P3_BehavoioralCloning\recdata\IMG\center_2017_11_05_14_22_13_789.jpg,C:\Users\Padx\OneDrive\UDACITY\Projects\P3_BehavoioralCloning\recdata\IMG\left_2017_11_05_14_22_13_789.jpg,C:\Users\Padx\OneDrive\UDACITY\Projects\P3_BehavoioralCloning\recdata\IMG\right_2017_11_05_14_22_13_789.jpg,0,1,0,30.1903
C:\Users\Padx\OneDrive\UDACITY\Projects\P3_BehavoioralCloning\recdata\IMG\center_2017_11_05_14_22_13_861.jpg,C:\Users\Padx\OneDrive\UDACITY\Projects\P3_BehavoioralCloning\recdata\IMG\left_2017_11_05_14_22_13_861.jpg,C:\Users\Padx\OneDrive\UDACITY\Projects\P3_BehavoioralCloning\recdata\IMG\right_2017_11_05_14_22_13_861.jpg,0,1,0,30.19029
C:\Users\Padx\OneDrive\UDACITY\Projects\P3_BehavoioralCloning\recdata\IMG\center_2017_11_05_14_22_13_928.jpg,C:\Users\Padx\OneDrive\UDACITY\Projects\P3_BehavoioralCloning\recdata\IMG\left_2017_11_05_14_22_13_928.jpg,C:\Users\Padx\OneDrive\UDACITY\Projects\P3_BehavoioralCloning\recdata\IMG\right_2017_11_05_14_22_13_928.jpg,0,1,0,30.19029
C:\Users\Padx\OneDrive\UDACITY\Projects\P3_BehavoioralCloning\recdata\IMG\center_2017_11_05_14_22_14_001.jpg,C:\Users\Padx\OneDrive\UDACITY\Projects\P3_BehavoioralCloning\recdata\IMG\left_2017_11_05_14_22_14_001.jpg,C:\Users\Padx\OneDrive\UDACITY\Projects\P3_BehavoioralCloning\recdata\IMG\right_2017_11_05_14_22_14_001.jpg,0,1,0,30.1903
C:\Users\Padx\OneDrive\UDACITY\Projects\P3_BehavoioralCloning\recdata\IMG\center_2017_11_05_14_22_14_077.jpg,C:\Users\Padx\OneDrive\UDACITY\Projects\P3_BehavoioralCloning\recdata\IMG\left_2017_11_05_14_22_14_077.jpg,C:\Users\Padx\OneDrive\UDACITY\Projects\P3_BehavoioralCloning\recdata\IMG\right_2017_11_05_14_22_14_077.jpg,0,1,0,30.1903
C:\Users\Padx\OneDrive\UDACITY\Projects\P3_BehavoioralCloning\recdata\IMG\center_2017_11_05_14_22_14_148.jpg,C:\Users\Padx\OneDrive\UDACITY\Projects\P3_BehavoioralCloning\recdata\IMG\left_2017_11_05_14_22_14_148.jpg,C:\Users\Padx\OneDrive\UDACITY\Projects\P3_BehavoioralCloning\recdata\IMG\right_2017_11_05_14_22_14_148.jpg,0,1,0,30.19031
C:\Users\Padx\OneDrive\UDACITY\Projects\P3_BehavoioralCloning\recdata\IMG\center_2017_11_05_14_22_14_223.jpg,C:\Users\Padx\OneDrive\UDACITY\Projects\P3_BehavoioralCloning\recdata\IMG\left_2017_11_05_14_22_14_223.jpg,C:\Users\Padx\OneDrive\UDACITY\Projects\P3_BehavoioralCloning\recdata\IMG\right_2017_11_05_14_22_14_223.jpg,0,1,0,30.19022
C:\Users\Padx\OneDrive\UDACITY\Projects\P3_BehavoioralCloning\recdata\IMG\center_2017_11_05_14_22_14_293.jpg,C:\Users\Padx\OneDrive\UDACITY\Projects\P3_BehavoioralCloning\recdata\IMG\left_2017_11_05_14_22_14_293.jpg,C:\Users\Padx\OneDrive\UDACITY\Projects\P3_BehavoioralCloning\recdata\IMG\right_2017_11_05_14_22_14_293.jpg,0,1,0,30.19029
C:\Users\Padx\OneDrive\UDACITY\Projects\P3_BehavoioralCloning\recdata\IMG\center_2017_11_05_14_22_14_360.jpg,C:\Users\Padx\OneDrive\UDACITY\Projects\P3_BehavoioralCloning\recdata\IMG\left_2017_11_05_14_22_14_360.jpg,C:\Users\Padx\OneDrive\UDACITY\Projects\P3_BehavoioralCloning\recdata\IMG\right_2017_11_05_14_22_14_360.jpg,0,1,0,30.1903
C:\Users\Padx\OneDrive\UDACITY\Projects\P3_BehavoioralCloning\recdata\IMG\center_2017_11_05_14_22_14_429.jpg,C:\Users\Padx\OneDrive\UDACITY\Projects\P3_BehavoioralCloning\recdata\IMG\left_2017_11_05_14_22_14_429.jpg,C:\Users\Padx\OneDrive\UDACITY\Projects\P3_BehavoioralCloning\recdata\IMG\right_2017_11_05_14_22_14_429.jpg,0,1,0,30.19024
C:\Users\Padx\OneDrive\UDACITY\Projects\P3_BehavoioralCloning\recdata\IMG\center_2017_11_05_14_22_14_497.jpg,C:\Users\Padx\OneDrive\UDACITY\Projects\P3_BehavoioralCloning\recdata\IMG\left_2017_11_05_14_22_14_497.jpg,C:\Users\Padx\OneDrive\UDACITY\Projects\P3_BehavoioralCloning\recdata\IMG\right_2017_11_05_14_22_14_497.jpg,0,1,0,30.19029
C:\Users\Padx\OneDrive\UDACITY\Projects\P3_BehavoioralCloning\recdata\IMG\center_2017_11_05_14_22_14_637.jpg,C:\Users\Padx\OneDrive\UDACITY\Projects\P3_BehavoioralCloning\recdata\IMG\left_2017_11_05_14_22_14_637.jpg,C:\Users\Padx\OneDrive\UDACITY\Projects\P3_BehavoioralCloning\recdata\IMG\right_2017_11_05_14_22_14_637.jpg,-0.2,1,0,30.17983
C:\Users\Padx\OneDrive\UDACITY\Projects\P3_BehavoioralCloning\recdata\IMG\center_2017_11_05_14_22_14_716.jpg,C:\Users\Padx\OneDrive\UDACITY\Projects\P3_BehavoioralCloning\recdata\IMG\left_2017_11_05_14_22_14_716.jpg,C:\Users\Padx\OneDrive\UDACITY\Projects\P3_BehavoioralCloning\recdata\IMG\right_2017_11_05_14_22_14_716.jpg,0,1,0,30.19029
C:\Users\Padx\OneDrive\UDACITY\Projects\P3_BehavoioralCloning\recdata\IMG\center_2017_11_05_14_22_14_795.jpg,C:\Users\Padx\OneDrive\UDACITY\Projects\P3_BehavoioralCloning\recdata\IMG\left_2017_11_05_14_22_14_795.jpg,C:\Users\Padx\OneDrive\UDACITY\Projects\P3_BehavoioralCloning\recdata\IMG\right_2017_11_05_14_22_14_795.jpg,0,1,0,30.19025
C:\Users\Padx\OneDrive\UDACITY\Projects\P3_BehavoioralCloning\recdata\IMG\center_2017_11_05_14_22_14_873.jpg,C:\Users\Padx\OneDrive\UDACITY\Projects\P3_BehavoioralCloning\recdata\IMG\left_2017_11_05_14_22_14_873.jpg,C:\Users\Padx\OneDrive\UDACITY\Projects\P3_BehavoioralCloning\recdata\IMG\right_2017_11_05_14_22_14_873.jpg,0,1,0,30.19028
C:\Users\Padx\OneDrive\UDACITY\Projects\P3_BehavoioralCloning\recdata\IMG\center_2017_11_05_14_22_14_953.jpg,C:\Users\Padx\OneDrive\UDACITY\Projects\P3_BehavoioralCloning\recdata\IMG\left_2017_11_05_14_22_14_953.jpg,C:\Users\Padx\OneDrive\UDACITY\Projects\P3_BehavoioralCloning\recdata\IMG\right_2017_11_05_14_22_14_953.jpg,0,1,0,30.19029
C:\Users\Padx\OneDrive\UDACITY\Projects\P3_BehavoioralCloning\recdata\IMG\center_2017_11_05_14_22_15_037.jpg,C:\Users\Padx\OneDrive\UDACITY\Projects\P3_BehavoioralCloning\recdata\IMG\left_2017_11_05_14_22_15_037.jpg,C:\Users\Padx\OneDrive\UDACITY\Projects\P3_BehavoioralCloning\recdata\IMG\right_2017_11_05_14_22_15_037.jpg,0,1,0,30.1903
C:\Users\Padx\OneDrive\UDACITY\Projects\P3_BehavoioralCloning\recdata\IMG\center_2017_11_05_14_22_15_109.jpg,C:\Users\Padx\OneDrive\UDACITY\Projects\P3_BehavoioralCloning\recdata\IMG\left_2017_11_05_14_22_15_109.jpg,C:\Users\Padx\OneDrive\UDACITY\Projects\P3_BehavoioralCloning\recdata\IMG\right_2017_11_05_14_22_15_109.jpg,0,1,0,30.19031
C:\Users\Padx\OneDrive\UDACITY\Projects\P3_BehavoioralCloning\recdata\IMG\center_2017_11_05_14_22_15_189.jpg,C:\Users\Padx\OneDrive\UDACITY\Projects\P3_BehavoioralCloning\recdata\IMG\left_2017_11_05_14_22_15_189.jpg,C:\Users\Padx\OneDrive\UDACITY\Projects\P3_BehavoioralCloning\recdata\IMG\right_2017_11_05_14_22_15_189.jpg,0,1,0,30.19032
